year;pack;name;age;height;weight;caps;position;poscode
2023;Scotland;Matt Fagerson;25;186;98;NA;Number-8;SR
2023;ARG;Mateo Carreras;23;175;80;NA;Wing;WI
2023;POR;David Costa;24;183;115;NA;Prop;PR
2023;POR;Rodrigo Marta;23;185;90;NA;Wing;WI
2023;POR;Jerónimo Portela;22;192;87;NA;Flyhalf;FH
2023;ROU;Iulian Hartig;25;179;98;NA;Prop;PR
2023;ROU;Stefan Iancu;25;205;130;NA;Lock;SR
2023;ROU;Vlad Neculau;25;191;99;NA;Flanker;SR
2023;ROU;Dragos Ser;24;187;102;NA;Flanker;SR
2023;URY;Felipe Aliaga;24;183;95;NA;Lock;SR
2023;URY;Baltazar Amaya;24;183;83;NA;UtilityBack;SH
2023;NAM;Gerswin Mouton;23;186;89;NA;Wing;WI
2023;FIJ;Tevita Ikanivere;24;183;113;NA;Hooker;HK
2023;FIJ;Jiuta Wainiqolo;24;187;90;NA;Wing;WI
2023;RSA;Marco van Staden;28;184;110;NA;Flanker;SR
2023;NAM;Jacques Theron;24;179;80;NA;Scrumhalf;SH
2023;JPN;Craig Millar;32;185;116;NA;Prop;PR
2023;JPN;Ben Gunter;25;195;118;NA;Flanker;SR
2023;WSM;Ray Niuia;32;186;120;NA;Hooker;HK
2023;ROU;Alexandru Savin;28;187;121;NA;Prop;PR
2023;ROU;Marius Iftimiciuc;26;202;127;NA;Lock;SR
2023;ROU;Tudor Boldor;25;182;90;NA;Flyhalf;FH
2023;GEO;Beka Gigashvili;31;177;114;NA;Prop;PR
2023;URY;Juan Manuel Rodríguez;26;187;107;NA;Lock;SR
2023;ARG;Lucio Cinti;23;190;90;NA;Centre;CE
2023;FRA;Dorian Aldegheri;30;180;119;NA;Prop;PR
2023;FRA;Gregory Alldritt;26;191;111;NA;Number-8;SR
2023;CHL;Matias Dittus;30;NA;NA;NA;Prop;PR
2023;WAL;Jac Morgan;23;180;102;NA;Flanker;SR
2023;WAL;Sam Costelow;22;169;83;NA;Flyhalf;FH
2023;TON;Fine Inisi;25;187;79;NA;UtilityBack;SH
2023;IRL;Craig Casey;24;166;76;NA;Scrumhalf;SH
2023;Scotland;Ben Healy;24;190;93;NA;Flyhalf;FH
2023;IRL;Ryan Baird;24;198;107;NA;Flanker;SR
2023;Scotland;Ewan Ashman;23;186;104;NA;Hooker;HK
2023;Scotland;Ollie Smith;23;188;90;NA;Fullback;FB
2023;ITA;Giacomo Da Re;24;183;85;NA;Flyhalf;FH
2023;ITA;Paolo Garbisi;23;182;88;NA;Flyhalf;FH
2023;FRA;Paul Boudehent;23;192;107;NA;Flanker;SR
2023;FRA;Yoram Moefana;23;182;97;NA;Wing;WI
2023;ENG;Bevan Rodd;23;183;117;NA;Prop;PR
2023;ROU;Andre Gorin;35;192;112;NA;Number-8;SR
2023;GEO;Beka Saginadze;24;192;105;NA;Flanker;SR
2023;GEO;Vano Karkadze;23;178;107;NA;Hooker;HK
2023;ITA;Manuel Zuliani;23;186;109;NA;Flanker;SR
2023;RSA;Kurt-Lee Arendse;27;177;80;NA;Wing;WI
2023;IRL;Hugo Keenan;27;185;88;NA;Fullback;FB
2023;POR;Nuno Sousa Guedes;28;177;85;NA;Fullback;FB
2023;POR;Raffaele Storti;22;185;90;NA;Wing;WI
2023;GEO;Luka Nioradze;24;180;107;NA;Hooker;HK
2023;GEO;Vladimer Chachanidze;23;200;120;NA;Lock;SR
2023;GEO;Otar Lashkhi;23;184;86;NA;Fullback;FB
2023;RSA;Jaden Hendrikse;23;184;86;NA;Scrumhalf;SH
2023;ARG;Thomas Gallo;24;176;107;NA;Prop;PR
2023;ARG;Juan Martin Gonzalez;22;192;90;NA;Flanker;SR
2023;ARG;Rodrigo Isgro;24;NA;NA;NA;Wing;WI
2023;AUS;Mark Nawaqanitawase;23;190;96;NA;Wing;WI
2023;AUS;Ben Donaldson;24;184;84;NA;Centre;CE
2023;AUS;Angus Bell;23;192;118;NA;Prop;PR
2023;AUS;Nick Frost;24;206;110;NA;Lock;SR
2023;FIJ;Ilaisa Droasese;24;185;99;NA;Fullback;FB
2023;FIJ;Isoa Nasilasila;24;197;117;NA;Lock;SR
2023;FIJ;Vilive Miramira;24;192;92;NA;Flanker;SR
2023;NZL;Fletcher Newell;23;186;112;NA;Prop;PR
2023;NZL;Tamaiti Williams;23;196;144;NA;Prop;PR
2023;NZL;Tupou Vaa'i;23;197;118;NA;Lock;SR
2023;WSM;Danny Toala;24;178;95;NA;Fullback;FB
2023;CHL;Inaki Ayarza;24;186;100;NA;UtilityBack;SH
2023;ITA;Ange Capuozzo;24;177;70;NA;Fullback;FB
2023;CHL;Raimundo Martínez;23;179;99;NA;Number-8;SR
2023;NAM;Adriaan Booysen;27;184;105;NA;Number-8;SR
2023;ROU;Gabriel Rupanu;26;176;75;NA;Scrumhalf;SH
2023;ARG;Ignacio Ruiz;22;187;104;NA;Hooker;HK
2023;RSA;Jean Kleyn;30;203;121;NA;Lock;SR
2023;POR;Pedro Lucas;23;177;75;NA;Scrumhalf;SH
2023;POR;Simão Bento;22;180;80;NA;Wing;WI
2023;POR;José Madeira;22;195;115;NA;Lock;SR
2023;POR;Martim Belo;23;194;105;NA;Lock;SR
2023;URY;Felipe Arcos Perez;23;185;90;NA;Centre;CE
2023;URY;Carlos Deus;22;189;90;NA;Number-8;SR
2023;ENG;George Martin;22;198;118;NA;Forward;FF
2023;ENG;Freddie Steward;22;196;104;NA;Back;BB
2023;WAL;Will Rowlands;32;203;123;NA;Lock;SR
2023;WAL;Louis Rees-Zammit;22;191;87;NA;Wing;WI
2023;FRA;Maxime Lucu;30;177;85;NA;Scrumhalf;SH
2023;ITA;Lorenzo Cannone;22;188;110;NA;Number-8;SR
2023;ITA;Stephen Varney;22;178;78;NA;Scrumhalf;SH
2023;POR;Joris Moura;23;186;89;NA;Flyhalf;FH
2023;IRL;Jack Crowley;23;183;82;NA;Flyhalf;FH
2023;IRL;Joe McCarthy;22;196;121;NA;Lock;SR
2023;ROU;Costel Burtila;32;185;120;NA;Prop;PR
2023;CHL;Matias Garafulic;23;183;90;NA;Centre;CE
2023;URY;Bautista Basso;22;180;85;NA;Wing;WI
2023;WAL;Mason Grady;21;195;108;NA;Centre;CE
2023;WSM;Miracle Faiilagi;24;188;103;NA;Flanker;SR
2023;AUS;Pone Fa’amausili;26;196;138;NA;Prop;PR
2023;GEO;Davit Niniashvili;21;NA;NA;NA;Fullback;FB
2023;ARG;Joaquín Oviedo;22;191;113;NA;Flanker;SR
2023;CHL;Esteban Inostroza;29;183;129;NA;Prop;PR
2023;CHL;Santiago Pedrero;22;193;111;NA;Lock;SR
2023;URY;Lucas Bianchi;22;190;107;NA;Flanker;SR
2023;URY;Juan Manuel Alonso;22;183;103;NA;Centre;CE
2023;ENG;David Ribbans;28;202;120;NA;Forward;FF
2023;GEO;Luka Matkava;22;178;79;NA;Flyhalf;FH
2023;ITA;Montanna Ioane;28;182;93;NA;Wing;WI
2023;ROU;Cristi Boboc;28;188;108;NA;Flanker;SR
2023;GEO;Nika Abuladze;27;187;125;NA;Prop;PR
2023;ITA;Alessandro Garbisi;21;178;84;NA;Scrumhalf;SH
2023;RSA;Jasper Wiese;28;189;110;NA;Number-8;SR
2023;CHL;Cristobal Game;21;193;89;NA;Wing;WI
2023;FRA;Antoine Hastoy;26;180;82;NA;Flyhalf;FH
2023;WAL;Dafydd Jenkins;20;201;117;NA;Lock;SR
2023;WAL;Christ Tshiunza;21;198;112;NA;Forward;FF
2023;ITA;Lorenzo Pani;21;188;98;NA;UtilityBack;SH
2023;GEO;Irakli Aptsiauri;20;NA;NA;NA;Prop;PR
2023;RSA;Canan Moodie;20;190;89;NA;Wing;WI
2023;URY;Santiago Alvarez;21;183;88;NA;Scrumhalf;SH
2023;URY;Ignacio Facciolo;22;188;91;NA;Wing;WI
2023;ARG;Pedro Rubiolo;20;193;112;NA;Centre;CE
2023;JPN;Jack Cornelsen;29;195;110;NA;Lock;SR
2023;Scotland;Javan Sebastian;29;177;121;NA;Prop;PR
2023;WSM;Theo McFarland;28;198;115;NA;Lock;SR
2023;TON;Sam Moli;24;185;114;NA;Hooker;HK
2023;ROU;Florian Rosu;30;193;106;NA;Flanker;SR
2023;ARG;Martín Bogado;25;191;97;NA;Fullback;FB
2023;RSA;Grant Williams;27;174;80;NA;Scrumhalf;SH
2023;FRA;Sipili Falatea;26;183;115;NA;Prop;PR
2023;FIJ;Sireli Maqala;23;167;85;NA;UtilityBack;SH
2023;FRA;Melvyn Jaminet;24;181;86;NA;Fullback;FB
2023;NZL;Ethan de Groot;25;190;135;NA;Prop;PR
2023;CHL;Diego Escobar;23;176;97;NA;Hooker;HK
2023;CHL;Lukas Carvallo;22;180;82;NA;Scrumhalf;SH
2023;NZL;Samisoni Taukei'aho;26;183;115;NA;Hooker;HK
2023;TON;Semisi Paea;24;194;112;NA;Lock;SR
2023;ARG;Joel Sclavi;29;188;135;NA;Prop;PR
2023;AUS;Max Jorgensen;19;184;87;NA;Fullback;FB
2023;CHL;Benjamin Videla;22;NA;NA;NA;UtilityBack;SH
2023;FRA;Thibaud Flament;26;203;116;NA;Lock;SR
2023;ITA;Ivan Nemer;25;180;117;NA;Prop;PR
2023;ROU;Damian Stratila;27;189;114;NA;Number-8;SR
2023;ROU;Jason Tomane;28;186;111;NA;Centre;CE
2023;TON;Solomone Kata;28;177;104;NA;Wing;WI
2023;JPN;Warner Dearns;21;202;122;NA;Lock;SR
2023;FIJ;Zuriel Togiatama;24;183;109;NA;Hooker;HK
2023;ITA;Giacomo Nicotera;27;183;108;NA;Hooker;HK
2023;NAM;Danco Burger;25;189;100;NA;Centre;CE
2023;ROU;Sioeli Lama;28;175;86;NA;Wing;WI
2023;ITA;Toa Halafihi;29;185;108;NA;Number-8;SR
2023;ROU;Alin Conache;21;170;75;NA;Scrumhalf;SH
2023;ENG;Ollie Chessum;23;201;118;NA;Forward;FF
2023;ENG;Henry Arundell;20;183;95;NA;Back;BB
2023;POR;Steevy Cerqueira;30;207;120;NA;Lock;SR
2023;ROU;Thomas Cretu;21;190;130;NA;Prop;PR
2023;GEO;Luka Ivanishvili;21;188;108;NA;Flanker;SR
2023;JPN;Amanaki Saumaki;26;190;100;NA;Lock;SR
2023;AUS;Langi Gleeson;22;188;112;NA;Number-8;SR
2023;NAM;Oela Blaauw;22;180;79;NA;Scrumhalf;SH
2023;FRA;Louis Bielle-Biarrey;20;185;85;NA;Wing;WI
2023;JPN;Seungsin Lee;22;176;85;NA;Flyhalf;FH
2023;NAM;Alcino Izaacs;29;189;90;NA;Centre;CE
2023;WSM;Tumua Manu;30;183;97;NA;Wing;WI
2023;FIJ;Kalaveti Ravouvou;25;186;94;NA;UtilityBack;SH
2023;FIJ;Vinaya Habosi;23;184;100;NA;Wing;WI
2023;FIJ;Te Ahiwaru Cirikidaveta;25;194;110;NA;Lock;SR
2023;TON;Sosefo Apikotoa;27;191;120;NA;Prop;PR
2023;TON;Sione Talitui;25;187;108;NA;Flanker;SR
2023;TON;Manusiu Paea;22;183;95;NA;Scrumhalf;SH
2023;TON;William Havili;25;185;90;NA;Flyhalf;FH
2023;TON;Anzelo Tuitavuki;25;187;78;NA;Wing;WI
2023;AUS;David Porecki;30;185;108;NA;Hooker;HK
2023;AUS;Suli Vunivalu;27;192;100;NA;Wing;WI
2023;POR;Nicolas Martins;24;196;100;NA;Flanker;SR
2023;FIJ;Iosefo Masi;25;190;90;NA;UtilityBack;SH
2023;URY;Matias Benitez;35;NA;NA;NA;Prop;PR
2023;POR;António Santos;25;186;115;NA;Prop;PR
2023;FRA;Reda Wardi;28;185;110;NA;Prop;PR
2023;NZL;Mark Tele'a;26;186;94;NA;Wing;WI
2023;NZL;Cam Roigard;22;183;88;NA;HalfBack;HB
2023;TON;Kyren Taumoefolau;20;187;80;NA;Fullback;FB
2023;ROU;Robert Irimescu;27;180;103;NA;Hooker;HK
2023;JPN;Kenta Fukuda;26;173;80;NA;Scrumhalf;SH
