"isco08";"unit";"geo";"time";"values";"year"
"OC2261";"NR";"NO";"2020-01-01";114;"2020"
"OC2261";"NR";"PT";"2020-01-01";903;"2020"
"OC2261";"NR";"RO";"2020-01-01";2019;"2020"
"OC2261";"NR";"RS";"2020-01-01";472;"2020"
"OC2261";"NR";"SE";"2020-01-01";280;"2020"
"OC2261";"NR";"SI";"2020-01-01";50;"2020"
"OC2261";"NR";"SK";"2020-01-01";131;"2020"
"OC2261";"NR";"TR";"2020-01-01";3859;"2020"
"OC2261";"P_HTHAB";"AT";"2020-01-01";2.58;"2020"
"OC2261";"P_HTHAB";"BE";"2020-01-01";2.34;"2020"
"OC2261";"P_HTHAB";"BG";"2020-01-01";7.15;"2020"
"OC2261";"P_HTHAB";"CH";"2020-01-01";1.42;"2020"
"OC2261";"P_HTHAB";"CZ";"2020-01-01";2.65;"2020"
"OC2261";"P_HTHAB";"DE";"2020-01-01";2.78;"2020"
"OC2261";"P_HTHAB";"EE";"2020-01-01";2.48;"2020"
"OC2261";"P_HTHAB";"ES";"2020-01-01";3.76;"2020"
"OC2261";"P_HTHAB";"FI";"2020-01-01";3.4;"2020"
"OC2261";"P_HTHAB";"HU";"2020-01-01";3.39;"2020"
"OC2261";"P_HTHAB";"IE";"2020-01-01";1.79;"2020"
"OC2261";"P_HTHAB";"IT";"2020-01-01";1.89;"2020"
"OC2261";"P_HTHAB";"LI";"2020-01-01";0;"2020"
"OC2261";"P_HTHAB";"LT";"2020-01-01";5.8;"2020"
"OC2261";"P_HTHAB";"LU";"2020-01-01";0;"2020"
"OC2261";"P_HTHAB";"LV";"2020-01-01";3.16;"2020"
"OC2261";"P_HTHAB";"ME";"2020-01-01";2.58;"2020"
"OC2261";"P_HTHAB";"MK";"2020-01-01";6.08;"2020"
"OC2261";"P_HTHAB";"MT";"2020-01-01";1.94;"2020"
"OC2261";"P_HTHAB";"NL";"2020-01-01";1.43;"2020"
"OC2261";"P_HTHAB";"NO";"2020-01-01";2.12;"2020"
"OC2261";"P_HTHAB";"PT";"2020-01-01";8.77;"2020"
"OC2261";"P_HTHAB";"RO";"2020-01-01";10.48;"2020"
"OC2261";"P_HTHAB";"RS";"2020-01-01";6.84;"2020"
"OC2261";"P_HTHAB";"SE";"2020-01-01";2.7;"2020"
"OC2261";"P_HTHAB";"SI";"2020-01-01";2.38;"2020"
"OC2261";"P_HTHAB";"SK";"2020-01-01";2.4;"2020"
"OC2261";"P_HTHAB";"TR";"2020-01-01";4.63;"2020"
"OC2262";"HAB_P";"AT";"2020-01-01";28764.08;"2020"
"OC2262";"HAB_P";"BE";"2020-01-01";19272.52;"2020"
"OC2262";"HAB_P";"BG";"2020-01-01";16163.21;"2020"
"OC2262";"HAB_P";"CH";"2020-01-01";38903.43;"2020"
"OC2262";"HAB_P";"CZ";"2020-01-01";34846.44;"2020"
"OC2262";"HAB_P";"DE";"2020-01-01";32599.32;"2020"
"OC2262";"HAB_P";"EE";"2020-01-01";15281.86;"2020"
"OC2262";"HAB_P";"ES";"2020-01-01";16120.97;"2020"
"OC2262";"HAB_P";"FI";"2020-01-01";16506.1;"2020"
"OC2262";"HAB_P";"HU";"2020-01-01";30279.97;"2020"
"OC2262";"HAB_P";"IE";"2020-01-01";30034.18;"2020"
"OC2262";"HAB_P";"IT";"2020-01-01";21051.53;"2020"
"OC2262";"HAB_P";"LI";"2020-01-01";5557.29;"2020"
"OC2262";"HAB_P";"LT";"2020-01-01";26366.84;"2020"
"OC2262";"HAB_P";"LV";"2020-01-01";44196.49;"2020"
"OC2262";"HAB_P";"ME";"2020-01-01";23896.38;"2020"
"OC2262";"HAB_P";"MK";"2020-01-01";17713.94;"2020"
"OC2262";"HAB_P";"MT";"2020-01-01";36809.43;"2020"
"OC2262";"HAB_P";"NL";"2020-01-01";102597.06;"2020"
"OC2262";"HAB_P";"NO";"2020-01-01";46778.04;"2020"
"OC2262";"HAB_P";"PT";"2020-01-01";11945.57;"2020"
"OC2262";"HAB_P";"RO";"2020-01-01";12157.52;"2020"
"OC2262";"HAB_P";"RS";"2020-01-01";10027.8;"2020"
"OC2262";"HAB_P";"SE";"2020-01-01";25501.09;"2020"
"OC2262";"HAB_P";"SI";"2020-01-01";17092.84;"2020"
"OC2262";"HAB_P";"SK";"2020-01-01";18075.59;"2020"
"OC2262";"HAB_P";"TR";"2020-01-01";40050.28;"2020"
"OC2262";"NR";"AT";"2020-01-01";310;"2020"
"OC2262";"NR";"BE";"2020-01-01";599;"2020"
"OC2262";"NR";"BG";"2020-01-01";429;"2020"
"OC2262";"NR";"CH";"2020-01-01";222;"2020"
"OC2262";"NR";"CZ";"2020-01-01";307;"2020"
"OC2262";"NR";"DE";"2020-01-01";2551;"2020"
"OC2262";"NR";"EE";"2020-01-01";87;"2020"
"OC2262";"NR";"ES";"2020-01-01";2938;"2020"
"OC2262";"NR";"EU27_2020";"2020-01-01";19260;"2020"
"OC2262";"NR";"FI";"2020-01-01";335;"2020"
"OC2262";"NR";"HU";"2020-01-01";322;"2020"
"OC2262";"NR";"IE";"2020-01-01";166;"2020"
"OC2262";"NR";"IT";"2020-01-01";2824;"2020"
"OC2262";"NR";"LI";"2020-01-01";7;"2020"
"OC2262";"NR";"LT";"2020-01-01";106;"2020"
"OC2262";"NR";"LU";"2020-01-01";0;"2020"
"OC2262";"NR";"LV";"2020-01-01";43;"2020"
"OC2262";"NR";"ME";"2020-01-01";26;"2020"
"OC2262";"NR";"MK";"2020-01-01";117;"2020"
"OC2262";"NR";"MT";"2020-01-01";14;"2020"
"OC2262";"NR";"NL";"2020-01-01";170;"2020"
"OC2262";"NR";"NO";"2020-01-01";115;"2020"
"OC2262";"NR";"PT";"2020-01-01";862;"2020"
"OC2262";"NR";"RO";"2020-01-01";1584;"2020"
"OC2262";"NR";"RS";"2020-01-01";688;"2020"
"OC2262";"NR";"SE";"2020-01-01";406;"2020"
"OC2262";"NR";"SI";"2020-01-01";123;"2020"
"OC2262";"NR";"SK";"2020-01-01";302;"2020"
"OC2262";"NR";"TR";"2020-01-01";2082;"2020"
"OC2262";"P_HTHAB";"AT";"2020-01-01";3.48;"2020"
"OC2262";"P_HTHAB";"BE";"2020-01-01";5.19;"2020"
"OC2262";"P_HTHAB";"BG";"2020-01-01";6.19;"2020"
"OC2262";"P_HTHAB";"CH";"2020-01-01";2.57;"2020"
"OC2262";"P_HTHAB";"CZ";"2020-01-01";2.87;"2020"
"OC2262";"P_HTHAB";"DE";"2020-01-01";3.07;"2020"
"OC2262";"P_HTHAB";"EE";"2020-01-01";6.54;"2020"
"OC2262";"P_HTHAB";"ES";"2020-01-01";6.2;"2020"
"OC2262";"P_HTHAB";"FI";"2020-01-01";6.06;"2020"
"OC2262";"P_HTHAB";"HU";"2020-01-01";3.3;"2020"
"OC2262";"P_HTHAB";"IE";"2020-01-01";3.33;"2020"
"OC2262";"P_HTHAB";"IT";"2020-01-01";4.75;"2020"
"OC2262";"P_HTHAB";"LI";"2020-01-01";17.99;"2020"
"OC2262";"P_HTHAB";"LT";"2020-01-01";3.79;"2020"
"OC2262";"P_HTHAB";"LU";"2020-01-01";0;"2020"
"OC2262";"P_HTHAB";"LV";"2020-01-01";2.26;"2020"
"OC2262";"P_HTHAB";"ME";"2020-01-01";4.18;"2020"
"OC2262";"P_HTHAB";"MK";"2020-01-01";5.65;"2020"
"OC2262";"P_HTHAB";"MT";"2020-01-01";2.72;"2020"
"OC2262";"P_HTHAB";"NL";"2020-01-01";0.97;"2020"
"OC2262";"P_HTHAB";"NO";"2020-01-01";2.14;"2020"
"OC2262";"P_HTHAB";"PT";"2020-01-01";8.37;"2020"
"OC2262";"P_HTHAB";"RO";"2020-01-01";8.23;"2020"
"OC2262";"P_HTHAB";"RS";"2020-01-01";9.97;"2020"
"OC2262";"P_HTHAB";"SE";"2020-01-01";3.92;"2020"
"OC2262";"P_HTHAB";"SI";"2020-01-01";5.85;"2020"
"OC2262";"P_HTHAB";"SK";"2020-01-01";5.53;"2020"
"OC2262";"P_HTHAB";"TR";"2020-01-01";2.5;"2020"
"OC3221";"HAB_P";"AT";"2020-01-01";8436.01;"2020"
"OC3221";"HAB_P";"CH";"2020-01-01";1451.04;"2020"
"OC3221";"HAB_P";"CZ";"2020-01-01";5996.56;"2020"
"OC3221";"HAB_P";"HU";"2020-01-01";3488.43;"2020"
"OC3221";"HAB_P";"NL";"2020-01-01";2906.92;"2020"
"OC3221";"HAB_P";"RO";"2020-01-01";1069.33;"2020"
"OC3221";"HAB_P";"RS";"2020-01-01";2759.65;"2020"
"OC3221";"HAB_P";"SI";"2020-01-01";2125.8;"2020"
"OC3221";"NR";"AT";"2020-01-01";1057;"2020"
"OC3221";"NR";"BG";"2020-01-01";0;"2020"
"OC3221";"NR";"CH";"2020-01-01";5952;"2020"
"OC3221";"NR";"CZ";"2020-01-01";1784;"2020"
"OC3221";"NR";"EE";"2020-01-01";0;"2020"
"OC3221";"NR";"ES";"2020-01-01";0;"2020"
"OC3221";"NR";"FR";"2020-01-01";0;"2020"
"OC3221";"NR";"HU";"2020-01-01";2795;"2020"
"OC3221";"NR";"IE";"2020-01-01";0;"2020"
"OC3221";"NR";"IT";"2020-01-01";0;"2020"
"OC3221";"NR";"LI";"2020-01-01";0;"2020"
"OC3221";"NR";"LT";"2020-01-01";0;"2020"
"OC3221";"NR";"LU";"2020-01-01";0;"2020"
"OC3221";"NR";"MT";"2020-01-01";0;"2020"
"OC3221";"NR";"NL";"2020-01-01";6000;"2020"
"OC3221";"NR";"NO";"2020-01-01";0;"2020"
"OC3221";"NR";"PT";"2020-01-01";0;"2020"
"OC3221";"NR";"RO";"2020-01-01";18009;"2020"
"OC3221";"NR";"RS";"2020-01-01";2500;"2020"
"OC3221";"NR";"SI";"2020-01-01";989;"2020"
"OC3221";"NR";"TR";"2020-01-01";0;"2020"
"OC3221";"P_HTHAB";"AT";"2020-01-01";11.85;"2020"
"OC3221";"P_HTHAB";"BG";"2020-01-01";0;"2020"
"OC3221";"P_HTHAB";"CH";"2020-01-01";68.92;"2020"
"OC3221";"P_HTHAB";"CZ";"2020-01-01";16.68;"2020"
"OC3221";"P_HTHAB";"EE";"2020-01-01";0;"2020"
"OC3221";"P_HTHAB";"ES";"2020-01-01";0;"2020"
"OC3221";"P_HTHAB";"FR";"2020-01-01";0;"2020"
"OC3221";"P_HTHAB";"HU";"2020-01-01";28.67;"2020"
"OC3221";"P_HTHAB";"IE";"2020-01-01";0;"2020"
"OC3221";"P_HTHAB";"IT";"2020-01-01";0;"2020"
"OC3221";"P_HTHAB";"LI";"2020-01-01";0;"2020"
"OC3221";"P_HTHAB";"LT";"2020-01-01";0;"2020"
"OC3221";"P_HTHAB";"LU";"2020-01-01";0;"2020"
"OC3221";"P_HTHAB";"MT";"2020-01-01";0;"2020"
"OC3221";"P_HTHAB";"NL";"2020-01-01";34.4;"2020"
"OC3221";"P_HTHAB";"NO";"2020-01-01";0;"2020"
"OC3221";"P_HTHAB";"PT";"2020-01-01";0;"2020"
"OC3221";"P_HTHAB";"RO";"2020-01-01";93.52;"2020"
"OC3221";"P_HTHAB";"RS";"2020-01-01";36.24;"2020"
"OC3221";"P_HTHAB";"SI";"2020-01-01";47.04;"2020"
"OC3221";"P_HTHAB";"TR";"2020-01-01";0;"2020"
"OC221";"HAB_P";"AT";"2019-01-01";7149.69;"2019"
"OC221";"HAB_P";"BE";"2019-01-01";5687.61;"2019"
"OC221";"HAB_P";"BG";"2019-01-01";5167.23;"2019"
"OC221";"HAB_P";"CH";"2019-01-01";8431.94;"2019"
"OC221";"HAB_P";"CY";"2019-01-01";19598.93;"2019"
"OC221";"HAB_P";"CZ";"2019-01-01";6211.8;"2019"
"OC221";"HAB_P";"DE";"2019-01-01";8119.3;"2019"
"OC221";"HAB_P";"DK";"2019-01-01";4715.67;"2019"
"OC221";"HAB_P";"EE";"2019-01-01";9615.2;"2019"
"OC221";"HAB_P";"EL";"2019-01-01";7399.3;"2019"
"OC221";"HAB_P";"ES";"2019-01-01";7169.89;"2019"
"OC221";"HAB_P";"EU27_2020";"2019-01-01";6981.68;"2019"
"OC221";"HAB_P";"FI";"2019-01-01";8404.27;"2019"
"OC221";"HAB_P";"FR";"2019-01-01";10025.18;"2019"
"OC221";"HAB_P";"HR";"2019-01-01";5903.06;"2019"
"OC221";"HAB_P";"HU";"2019-01-01";6344.9;"2019"
"OC221";"HAB_P";"IE";"2019-01-01";4028.03;"2019"
"OC221";"HAB_P";"IS";"2019-01-01";8794.21;"2019"
"OC221";"HAB_P";"IT";"2019-01-01";5694.99;"2019"
"OC221";"HAB_P";"LT";"2019-01-01";4901.99;"2019"
"OC221";"HAB_P";"LV";"2019-01-01";4252.94;"2019"
"OC221";"HAB_P";"ME";"2019-01-01";19438.36;"2019"
"OC221";"HAB_P";"MK";"2019-01-01";6429.39;"2019"
"OC221";"HAB_P";"MT";"2019-01-01";2982.61;"2019"
"OC221";"HAB_P";"NL";"2019-01-01";6620.18;"2019"
"OC221";"HAB_P";"NO";"2019-01-01";8824.91;"2019"
"OC221";"HAB_P";"PT";"2019-01-01";6314.46;"2019"
"OC221";"HAB_P";"RO";"2019-01-01";3900.07;"2019"
"OC221";"HAB_P";"RS";"2019-01-01";5273.53;"2019"
"OC221";"HAB_P";"SE";"2019-01-01";7421.58;"2019"
"OC221";"HAB_P";"SI";"2019-01-01";7251.34;"2019"
"OC221";"HAB_P";"SK";"2019-01-01";5814.66;"2019"
"OC221";"HAB_P";"TR";"2019-01-01";7608.2;"2019"
"OC221";"NR";"AT";"2019-01-01";1242;"2019"
"OC221";"NR";"BE";"2019-01-01";2020;"2019"
"OC221";"NR";"BG";"2019-01-01";1350;"2019"
"OC221";"NR";"CH";"2019-01-01";1017;"2019"
"OC221";"NR";"CY";"2019-01-01";45;"2019"
"OC221";"NR";"CZ";"2019-01-01";1718;"2019"
"OC221";"NR";"DE";"2019-01-01";10234;"2019"
"OC221";"NR";"DK";"2019-01-01";1233;"2019"
"OC221";"NR";"EE";"2019-01-01";138;"2019"
"OC221";"NR";"EL";"2019-01-01";1449;"2019"
"OC221";"NR";"ES";"2019-01-01";6574;"2019"
"OC221";"NR";"EU27_2020";"2019-01-01";64332;"2019"
"OC221";"NR";"EU28";"2019-01-01";73062;"2019"
"OC221";"NR";"FI";"2019-01-01";657;"2019"
"OC221";"NR";"FR";"2019-01-01";6708;"2019"
"OC221";"NR";"HR";"2019-01-01";689;"2019"
"OC221";"NR";"HU";"2019-01-01";1540;"2019"
"OC221";"NR";"IE";"2019-01-01";1225;"2019"
"OC221";"NR";"IS";"2019-01-01";41;"2019"
"OC221";"NR";"IT";"2019-01-01";10488;"2019"
"OC221";"NR";"LI";"2019-01-01";0;"2019"
"OC221";"NR";"LT";"2019-01-01";570;"2019"
"OC221";"NR";"LU";"2019-01-01";0;"2019"
"OC221";"NR";"LV";"2019-01-01";450;"2019"
"OC221";"NR";"ME";"2019-01-01";32;"2019"
"OC221";"NR";"MK";"2019-01-01";323;"2019"
"OC221";"NR";"MT";"2019-01-01";169;"2019"
"OC221";"NR";"NL";"2019-01-01";2620;"2019"
"OC221";"NR";"NO";"2019-01-01";606;"2019"
"OC221";"NR";"PT";"2019-01-01";1629;"2019"
"OC221";"NR";"RO";"2019-01-01";4967;"2019"
"OC221";"NR";"RS";"2019-01-01";1317;"2019"
"OC221";"NR";"SE";"2019-01-01";1385;"2019"
"OC221";"NR";"SI";"2019-01-01";288;"2019"
"OC221";"NR";"SK";"2019-01-01";938;"2019"
"OC221";"NR";"TR";"2019-01-01";10854;"2019"
"OC221";"NR";"UK";"2019-01-01";8730;"2019"
"OC221";"P_HTHAB";"AT";"2019-01-01";13.99;"2019"
"OC221";"P_HTHAB";"BE";"2019-01-01";17.58;"2019"
"OC221";"P_HTHAB";"BG";"2019-01-01";19.35;"2019"
"OC221";"P_HTHAB";"CH";"2019-01-01";11.86;"2019"
"OC221";"P_HTHAB";"CY";"2019-01-01";5.1;"2019"
"OC221";"P_HTHAB";"CZ";"2019-01-01";16.1;"2019"
"OC221";"P_HTHAB";"DE";"2019-01-01";12.32;"2019"
"OC221";"P_HTHAB";"DK";"2019-01-01";21.21;"2019"
"OC221";"P_HTHAB";"EE";"2019-01-01";10.4;"2019"
"OC221";"P_HTHAB";"EL";"2019-01-01";13.51;"2019"
"OC221";"P_HTHAB";"ES";"2019-01-01";13.95;"2019"
"OC221";"P_HTHAB";"EU27_2020";"2019-01-01";14.32;"2019"
"OC221";"P_HTHAB";"FI";"2019-01-01";11.9;"2019"
"OC221";"P_HTHAB";"FR";"2019-01-01";9.97;"2019"
"OC221";"P_HTHAB";"HR";"2019-01-01";16.94;"2019"
"OC221";"P_HTHAB";"HU";"2019-01-01";15.76;"2019"
"OC221";"P_HTHAB";"IE";"2019-01-01";24.83;"2019"
"OC221";"P_HTHAB";"IS";"2019-01-01";11.37;"2019"
"OC221";"P_HTHAB";"IT";"2019-01-01";17.56;"2019"
"OC221";"P_HTHAB";"LI";"2019-01-01";0;"2019"
"OC221";"P_HTHAB";"LT";"2019-01-01";20.4;"2019"
"OC221";"P_HTHAB";"LU";"2019-01-01";0;"2019"
"OC221";"P_HTHAB";"LV";"2019-01-01";23.51;"2019"
"OC221";"P_HTHAB";"ME";"2019-01-01";5.14;"2019"
"OC221";"P_HTHAB";"MK";"2019-01-01";15.55;"2019"
"OC221";"P_HTHAB";"MT";"2019-01-01";33.53;"2019"
"OC221";"P_HTHAB";"NL";"2019-01-01";15.11;"2019"
"OC221";"P_HTHAB";"NO";"2019-01-01";11.33;"2019"
"OC221";"P_HTHAB";"PT";"2019-01-01";15.84;"2019"
"OC221";"P_HTHAB";"RO";"2019-01-01";25.64;"2019"
"OC221";"P_HTHAB";"RS";"2019-01-01";18.96;"2019"
"OC221";"P_HTHAB";"SE";"2019-01-01";13.47;"2019"
"OC221";"P_HTHAB";"SI";"2019-01-01";13.79;"2019"
"OC221";"P_HTHAB";"SK";"2019-01-01";17.2;"2019"
"OC221";"P_HTHAB";"TR";"2019-01-01";13.14;"2019"
"OC2221";"HAB_P";"AT";"2019-01-01";3011.16;"2019"
"OC2221";"HAB_P";"BG";"2019-01-01";14035.74;"2019"
"OC2221";"HAB_P";"CH";"2019-01-01";2335.32;"2019"
"OC2221";"HAB_P";"CY";"2019-01-01";7229.11;"2019"
"OC2221";"HAB_P";"CZ";"2019-01-01";7622.76;"2019"
"OC2221";"HAB_P";"DE";"2019-01-01";2276.64;"2019"
"OC2221";"HAB_P";"DK";"2019-01-01";2268.6;"2019"
"OC2221";"HAB_P";"EE";"2019-01-01";3464.49;"2019"
"OC2221";"HAB_P";"EL";"2019-01-01";7837.41;"2019"
"OC2221";"HAB_P";"ES";"2019-01-01";4598.52;"2019"
"OC2221";"HAB_P";"FR";"2019-01-01";2651.98;"2019"
"OC2221";"HAB_P";"HU";"2019-01-01";4009.5;"2019"
"OC2221";"HAB_P";"IE";"2019-01-01";3457.84;"2019"
"OC2221";"HAB_P";"IS";"2019-01-01";3081.73;"2019"
"OC2221";"HAB_P";"IT";"2019-01-01";5447.75;"2019"
"OC2221";"HAB_P";"LT";"2019-01-01";4550.71;"2019"
"OC2221";"HAB_P";"LU";"2019-01-01";8157.91;"2019"
"OC2221";"HAB_P";"ME";"2019-01-01";16811.55;"2019"
"OC2221";"HAB_P";"MT";"2019-01-01";3036.52;"2019"
"OC2221";"HAB_P";"NL";"2019-01-01";4043.09;"2019"
"OC2221";"HAB_P";"NO";"2019-01-01";1252.73;"2019"
"OC2221";"HAB_P";"PT";"2019-01-01";3765.1;"2019"
"OC2221";"HAB_P";"RO";"2019-01-01";15313.56;"2019"
"OC2221";"HAB_P";"RS";"2019-01-01";5194.64;"2019"
"OC2221";"HAB_P";"SE";"2019-01-01";2313.5;"2019"
"OC2221";"HAB_P";"TR";"2019-01-01";5357.43;"2019"
"OC2221";"NR";"AT";"2019-01-01";2949;"2019"
"OC2221";"NR";"BG";"2019-01-01";497;"2019"
"OC2221";"NR";"CH";"2019-01-01";3672;"2019"
"OC2221";"NR";"CY";"2019-01-01";122;"2019"
"OC2221";"NR";"CZ";"2019-01-01";1400;"2019"
"OC2221";"NR";"DE";"2019-01-01";36498;"2019"
"OC2221";"NR";"DK";"2019-01-01";2563;"2019"
"OC2221";"NR";"EE";"2019-01-01";383;"2019"
"OC2221";"NR";"EL";"2019-01-01";1368;"2019"
"OC2221";"NR";"ES";"2019-01-01";10250;"2019"
"OC2221";"NR";"FR";"2019-01-01";25358;"2019"
"OC2221";"NR";"HU";"2019-01-01";2437;"2019"
"OC2221";"NR";"IE";"2019-01-01";1427;"2019"
"OC2221";"NR";"IS";"2019-01-01";117;"2019"
"OC2221";"NR";"IT";"2019-01-01";10964;"2019"
"OC2221";"NR";"LI";"2019-01-01";0;"2019"
"OC2221";"NR";"LT";"2019-01-01";614;"2019"
"OC2221";"NR";"LU";"2019-01-01";76;"2019"
"OC2221";"NR";"ME";"2019-01-01";37;"2019"
"OC2221";"NR";"MT";"2019-01-01";166;"2019"
"OC2221";"NR";"NL";"2019-01-01";4290;"2019"
"OC2221";"NR";"NO";"2019-01-01";4269;"2019"
"OC2221";"NR";"PT";"2019-01-01";2732;"2019"
"OC2221";"NR";"RO";"2019-01-01";1265;"2019"
"OC2221";"NR";"RS";"2019-01-01";1337;"2019"
"OC2221";"NR";"SE";"2019-01-01";4443;"2019"
"OC2221";"NR";"TR";"2019-01-01";15414;"2019"
"OC2221";"P_HTHAB";"AT";"2019-01-01";33.21;"2019"
"OC2221";"P_HTHAB";"BG";"2019-01-01";7.12;"2019"
"OC2221";"P_HTHAB";"CH";"2019-01-01";42.82;"2019"
"OC2221";"P_HTHAB";"CY";"2019-01-01";13.83;"2019"
"OC2221";"P_HTHAB";"CZ";"2019-01-01";13.12;"2019"
"OC2221";"P_HTHAB";"DE";"2019-01-01";43.92;"2019"
"OC2221";"P_HTHAB";"DK";"2019-01-01";44.08;"2019"
"OC2221";"P_HTHAB";"EE";"2019-01-01";28.86;"2019"
"OC2221";"P_HTHAB";"EL";"2019-01-01";12.76;"2019"
"OC2221";"P_HTHAB";"ES";"2019-01-01";21.75;"2019"
"OC2221";"P_HTHAB";"FR";"2019-01-01";37.71;"2019"
"OC2221";"P_HTHAB";"HU";"2019-01-01";24.94;"2019"
"OC2221";"P_HTHAB";"IE";"2019-01-01";28.92;"2019"
"OC2221";"P_HTHAB";"IS";"2019-01-01";32.45;"2019"
"OC2221";"P_HTHAB";"IT";"2019-01-01";18.36;"2019"
"OC2221";"P_HTHAB";"LI";"2019-01-01";0;"2019"
"OC2221";"P_HTHAB";"LT";"2019-01-01";21.97;"2019"
"OC2221";"P_HTHAB";"LU";"2019-01-01";12.26;"2019"
"OC2221";"P_HTHAB";"ME";"2019-01-01";5.95;"2019"
"OC2221";"P_HTHAB";"MT";"2019-01-01";32.93;"2019"
"OC2221";"P_HTHAB";"NL";"2019-01-01";24.73;"2019"
"OC2221";"P_HTHAB";"NO";"2019-01-01";79.83;"2019"
"OC2221";"P_HTHAB";"PT";"2019-01-01";26.56;"2019"
"OC2221";"P_HTHAB";"RO";"2019-01-01";6.53;"2019"
"OC2221";"P_HTHAB";"RS";"2019-01-01";19.25;"2019"
"OC2221";"P_HTHAB";"SE";"2019-01-01";43.22;"2019"
"OC2221";"P_HTHAB";"TR";"2019-01-01";18.67;"2019"
"OC2221_3221";"HAB_P";"AT";"2019-01-01";2476.96;"2019"
"OC2221_3221";"HAB_P";"BE";"2019-01-01";3219.1;"2019"
"OC2221_3221";"HAB_P";"BG";"2019-01-01";14035.74;"2019"
"OC2221_3221";"HAB_P";"CH";"2019-01-01";925.16;"2019"
"OC2221_3221";"HAB_P";"CY";"2019-01-01";7229.11;"2019"
"OC2221_3221";"HAB_P";"CZ";"2019-01-01";3481.85;"2019"
"OC2221_3221";"HAB_P";"DE";"2019-01-01";2276.64;"2019"
"OC2221_3221";"HAB_P";"DK";"2019-01-01";2268.6;"2019"
"OC2221_3221";"HAB_P";"EE";"2019-01-01";3464.49;"2019"
"OC2221_3221";"HAB_P";"EL";"2019-01-01";1271.84;"2019"
"OC2221_3221";"HAB_P";"ES";"2019-01-01";4598.52;"2019"
"OC2221_3221";"HAB_P";"FI";"2019-01-01";1330.51;"2019"
"OC2221_3221";"HAB_P";"FR";"2019-01-01";2651.98;"2019"
"OC2221_3221";"HAB_P";"HU";"2019-01-01";2000.23;"2019"
"OC2221_3221";"HAB_P";"IE";"2019-01-01";3457.84;"2019"
"OC2221_3221";"HAB_P";"IS";"2019-01-01";1677.03;"2019"
"OC2221_3221";"HAB_P";"IT";"2019-01-01";5447.75;"2019"
"OC2221_3221";"HAB_P";"LT";"2019-01-01";4550.71;"2019"
"OC2221_3221";"HAB_P";"LU";"2019-01-01";8157.91;"2019"
"OC2221_3221";"HAB_P";"LV";"2019-01-01";3723.39;"2019"
"OC2221_3221";"HAB_P";"ME";"2019-01-01";16811.55;"2019"
"OC2221_3221";"HAB_P";"MT";"2019-01-01";3036.52;"2019"
"OC2221_3221";"HAB_P";"NL";"2019-01-01";1707.17;"2019"
"OC2221_3221";"HAB_P";"NO";"2019-01-01";1252.73;"2019"
"OC2221_3221";"HAB_P";"PT";"2019-01-01";3765.1;"2019"
"OC2221_3221";"HAB_P";"RO";"2019-01-01";1103.86;"2019"
"OC2221_3221";"HAB_P";"RS";"2019-01-01";1787.25;"2019"
"OC2221_3221";"HAB_P";"SK";"2019-01-01";4602.66;"2019"
"OC2221_3221";"HAB_P";"TR";"2019-01-01";5357.43;"2019"
"OC2221_3221";"NR";"AT";"2019-01-01";3585;"2019"
"OC2221_3221";"NR";"BE";"2019-01-01";3569;"2019"
"OC2221_3221";"NR";"BG";"2019-01-01";497;"2019"
"OC2221_3221";"NR";"CH";"2019-01-01";9269;"2019"
"OC2221_3221";"NR";"CY";"2019-01-01";122;"2019"
"OC2221_3221";"NR";"CZ";"2019-01-01";3065;"2019"
"OC2221_3221";"NR";"DE";"2019-01-01";36498;"2019"
"OC2221_3221";"NR";"DK";"2019-01-01";2563;"2019"
"OC2221_3221";"NR";"EE";"2019-01-01";383;"2019"
"OC2221_3221";"NR";"EL";"2019-01-01";8430;"2019"
"OC2221_3221";"NR";"ES";"2019-01-01";10250;"2019"
"OC2221_3221";"NR";"FI";"2019-01-01";4150;"2019"
"OC2221_3221";"NR";"FR";"2019-01-01";25358;"2019"
"OC2221_3221";"NR";"HU";"2019-01-01";4885;"2019"
"OC2221_3221";"NR";"IE";"2019-01-01";1427;"2019"
"OC2221_3221";"NR";"IS";"2019-01-01";215;"2019"
"OC2221_3221";"NR";"IT";"2019-01-01";10964;"2019"
"OC2221_3221";"NR";"LI";"2019-01-01";0;"2019"
"OC2221_3221";"NR";"LT";"2019-01-01";614;"2019"
"OC2221_3221";"NR";"LU";"2019-01-01";76;"2019"
"OC2221_3221";"NR";"LV";"2019-01-01";514;"2019"
"OC2221_3221";"NR";"ME";"2019-01-01";37;"2019"
"OC2221_3221";"NR";"MT";"2019-01-01";166;"2019"
"OC2221_3221";"NR";"NL";"2019-01-01";10160;"2019"
"OC2221_3221";"NR";"NO";"2019-01-01";4269;"2019"
"OC2221_3221";"NR";"PT";"2019-01-01";2732;"2019"
"OC2221_3221";"NR";"RO";"2019-01-01";17549;"2019"
"OC2221_3221";"NR";"RS";"2019-01-01";3886;"2019"
"OC2221_3221";"NR";"SK";"2019-01-01";1185;"2019"
"OC2221_3221";"NR";"TR";"2019-01-01";15414;"2019"
"OC2221_3221";"P_HTHAB";"AT";"2019-01-01";40.37;"2019"
"OC2221_3221";"P_HTHAB";"BE";"2019-01-01";31.06;"2019"
"OC2221_3221";"P_HTHAB";"BG";"2019-01-01";7.12;"2019"
